CITY NAME>>,<<CHINESE NAME>>,<<CITY GMI
Delaware>>,<<Delaware>>,<<USA-IOW055
Decatur>>,<<Decatur>>,<<USA-IOW053
Rensselaer>>,<<Rensselaer>>,<<USA-NYO083
Davis>>,<<Davis>>,<<USA-IOW051
Queens>>,<<Queens>>,<<USA-NYO081
Oswego>>,<<Oswego>>,<<USA-NYO075
Dallas>>,<<Dallas>>,<<USA-IOW049
Orleans>>,<<Orleans>>,<<USA-NYO073
Morgan>>,<<Morgan>>,<<USA-IND109
Crawford>>,<<Crawford>>,<<USA-IOW047
Putnam>>,<<Putnam>>,<<USA-NYO079
Montgomery>>,<<Montgomery>>,<<USA-IND107
Otsego>>,<<Otsego>>,<<USA-NYO077
Clinton>>,<<Clinton>>,<<USA-IOW045
Gallatin>>,<<Gallatin>>,<<USA-ILL059
Monroe>>,<<Monroe>>,<<USA-IND105
Miami>>,<<Miami>>,<<USA-IND103
Martin>>,<<Martin>>,<<USA-IND101
Franklin>>,<<Franklin>>,<<USA-ILL055
Fulton>>,<<Fulton>>,<<USA-ILL057
Noble>>,<<Noble>>,<<USA-IND113
Ballard>>,<<Ballard>>,<<USA-KEN007
Newton>>,<<Newton>>,<<USA-IND111
Anderson>>,<<Anderson>>,<<USA-KEN005
Orange>>,<<Orange>>,<<USA-IND117
Allen>>,<<Allen>>,<<USA-KEN003
Ohio>>,<<Ohio>>,<<USA-IND115
Adair>>,<<Adair>>,<<USA-KEN001
Owen>>,<<Owen>>,<<USA-IND119
Chase>>,<<Chase>>,<<USA-NEB029
Butler>>,<<Butler>>,<<USA-NEB023
Decatur>>,<<Decatur>>,<<USA-TNN039
Burt>>,<<Burt>>,<<USA-NEB021
Davidson>>,<<Davidson>>,<<USA-TNN037
Cedar>>,<<Cedar>>,<<USA-NEB027
Cass>>,<<Cass>>,<<USA-NEB025
Coffee>>,<<Coffee>>,<<USA-TNN031
Cumberland>>,<<Cumberland>>,<<USA-TNN035
Barren>>,<<Barren>>,<<USA-KEN009
Crockett>>,<<Crockett>>,<<USA-TNN033
Boone>>,<<Boone>>,<<USA-KEN015
Parke>>,<<Parke>>,<<USA-IND121
Bourbon>>,<<Bourbon>>,<<USA-KEN017
Perry>>,<<Perry>>,<<USA-IND123
Bath>>,<<Bath>>,<<USA-KEN011
Pike>>,<<Pike>>,<<USA-IND125
Bell>>,<<Bell>>,<<USA-KEN013
Porter>>,<<Porter>>,<<USA-IND127
Posey>>,<<Posey>>,<<USA-IND129
Clay>>,<<Clay>>,<<USA-TNN027
Cheyenne>>,<<Cheyenne>>,<<USA-NEB033
Cocke>>,<<Cocke>>,<<USA-TNN029
Clay>>,<<Clay>>,<<USA-NEB035
Colfax>>,<<Colfax>>,<<USA-NEB037
Cuming>>,<<Cuming>>,<<USA-NEB039
Cheatham>>,<<Cheatham>>,<<USA-TNN021
Chester>>,<<Chester>>,<<USA-TNN023
Boyd>>,<<Boyd>>,<<USA-KEN019
Claiborne>>,<<Claiborne>>,<<USA-TNN025
Pulaski>>,<<Pulaski>>,<<USA-IND131
Cherry>>,<<Cherry>>,<<USA-NEB031
Alexander>>,<<Alexander>>,<<USA-ILL003
Rush>>,<<Rush>>,<<USA-IND139
Breathitt>>,<<Breathitt>>,<<USA-KEN025
Grundy>>,<<Grundy>>,<<USA-TNN061
Ripley>>,<<Ripley>>,<<USA-IND137
Bond>>,<<Bond>>,<<USA-ILL005
Bracken>>,<<Bracken>>,<<USA-KEN023
Randolph>>,<<Randolph>>,<<USA-IND135
Bullitt>>,<<Bullitt>>,<<USA-KEN029
Aleutians East>>,<<Aleutians East>>,<<USA-ALK013
Putnam>>,<<Putnam>>,<<USA-IND133
Adams>>,<<Adams>>,<<USA-ILL001
Breckinridge>>,<<Breckinridge>>,<<USA-KEN027
Aleutians West>>,<<Aleutians West>>,<<USA-ALK016
Boone>>,<<Boone>>,<<USA-ILL007
Blaine>>,<<Blaine>>,<<USA-NEB009
Boyle>>,<<Boyle>>,<<USA-KEN021
Brown>>,<<Brown>>,<<USA-ILL009
Banner>>,<<Banner>>,<<USA-NEB007
Arthur>>,<<Arthur>>,<<USA-NEB005
Antelope>>,<<Antelope>>,<<USA-NEB003
Adams>>,<<Adams>>,<<USA-NEB001
Greene>>,<<Greene>>,<<USA-TNN059
St. Joseph>>,<<St. Joseph>>,<<USA-IND141
Grainger>>,<<Grainger>>,<<USA-TNN057
Giles>>,<<Giles>>,<<USA-TNN055
Gibson>>,<<Gibson>>,<<USA-TNN053
Franklin>>,<<Franklin>>,<<USA-TNN051
Caldwell>>,<<Caldwell>>,<<USA-KEN033
Anchorage>>,<<Anchorage>>,<<USA-ALK020
Cass>>,<<Cass>>,<<USA-ILL017
Spencer>>,<<Spencer>>,<<USA-IND147
Calloway>>,<<Calloway>>,<<USA-KEN035
Starke>>,<<Starke>>,<<USA-IND149
Carroll>>,<<Carroll>>,<<USA-ILL015
Campbell>>,<<Campbell>>,<<USA-KEN037
Scott>>,<<Scott>>,<<USA-IND143
Calhoun>>,<<Calhoun>>,<<USA-ILL013
Carlisle>>,<<Carlisle>>,<<USA-KEN039
Shelby>>,<<Shelby>>,<<USA-IND145
Bureau>>,<<Bureau>>,<<USA-ILL011
Buffalo>>,<<Buffalo>>,<<USA-NEB019
Butler>>,<<Butler>>,<<USA-KEN031
Champaign>>,<<Champaign>>,<<USA-ILL019
Boyd>>,<<Boyd>>,<<USA-NEB015
Brown>>,<<Brown>>,<<USA-NEB017
Fentress>>,<<Fentress>>,<<USA-TNN049
Boone>>,<<Boone>>,<<USA-NEB011
Box Butte>>,<<Box Butte>>,<<USA-NEB013
Dyer>>,<<Dyer>>,<<USA-TNN045
Steuben>>,<<Steuben>>,<<USA-IND151
Fayette>>,<<Fayette>>,<<USA-TNN047
Sullivan>>,<<Sullivan>>,<<USA-IND153
DeKalb>>,<<DeKalb>>,<<USA-TNN041
Dickson>>,<<Dickson>>,<<USA-TNN043
Carter>>,<<Carter>>,<<USA-KEN043
Carroll>>,<<Carroll>>,<<USA-KEN041
Tippecanoe>>,<<Tippecanoe>>,<<USA-IND157
Clark>>,<<Clark>>,<<USA-KEN049
Switzerland>>,<<Switzerland>>,<<USA-IND155
Christian>>,<<Christian>>,<<USA-KEN047
Casey>>,<<Casey>>,<<USA-KEN045
Tipton>>,<<Tipton>>,<<USA-IND159
Vanderburgh>>,<<Vanderburgh>>,<<USA-IND163
Union>>,<<Union>>,<<USA-IND161
Clay>>,<<Clay>>,<<USA-KEN051
Clinton>>,<<Clinton>>,<<USA-KEN053
Winston>>,<<Winston>>,<<USA-MSP159
Vermillion>>,<<Vermillion>>,<<USA-IND165
Daviess>>,<<Daviess>>,<<USA-KEN059
Wilkinson>>,<<Wilkinson>>,<<USA-MSP157
Vigo>>,<<Vigo>>,<<USA-IND167
Wabash>>,<<Wabash>>,<<USA-IND169
Webster>>,<<Webster>>,<<USA-MSP155
Crittenden>>,<<Crittenden>>,<<USA-KEN055
Wayne>>,<<Wayne>>,<<USA-MSP153
Cumberland>>,<<Cumberland>>,<<USA-KEN057
Yazoo>>,<<Yazoo>>,<<USA-MSP163
Warren>>,<<Warren>>,<<USA-IND171
Yalobusha>>,<<Yalobusha>>,<<USA-MSP161
Warrick>>,<<Warrick>>,<<USA-IND173
Washington>>,<<Washington>>,<<USA-IND175
Edmonson>>,<<Edmonson>>,<<USA-KEN061
Estill>>,<<Estill>>,<<USA-KEN065
Elliott>>,<<Elliott>>,<<USA-KEN063
Fleming>>,<<Fleming>>,<<USA-KEN069
Walton>>,<<Walton>>,<<USA-FLA131
Washington>>,<<Washington>>,<<USA-FLA133
Fayette>>,<<Fayette>>,<<USA-KEN067
Wells>>,<<Wells>>,<<USA-IND179
Wayne>>,<<Wayne>>,<<USA-IND177
Campbell>>,<<Campbell>>,<<USA-TNN013
Bradley>>,<<Bradley>>,<<USA-TNN011
Whitley>>,<<Whitley>>,<<USA-IND183
White>>,<<White>>,<<USA-IND181
Carter>>,<<Carter>>,<<USA-TNN019
Carroll>>,<<Carroll>>,<<USA-TNN017
Cannon>>,<<Cannon>>,<<USA-TNN015
Floyd>>,<<Floyd>>,<<USA-KEN071
Franklin>>,<<Franklin>>,<<USA-KEN073
Fulton>>,<<Fulton>>,<<USA-KEN075
Gallatin>>,<<Gallatin>>,<<USA-KEN077
Garrard>>,<<Garrard>>,<<USA-KEN079
Anderson>>,<<Anderson>>,<<USA-TNN001
Bedford>>,<<Bedford>>,<<USA-TNN003
Blount>>,<<Blount>>,<<USA-TNN009
Benton>>,<<Benton>>,<<USA-TNN005
Bledsoe>>,<<Bledsoe>>,<<USA-TNN007
Westmoreland>>,<<Westmoreland>>,<<USA-PEN129
New Kent>>,<<New Kent>>,<<USA-VRG127
Haywood>>,<<Haywood>>,<<USA-NCR087
Harnett>>,<<Harnett>>,<<USA-NCR085
Henderson>>,<<Henderson>>,<<USA-NCR089
Hertford>>,<<Hertford>>,<<USA-NCR091
Hyde>>,<<Hyde>>,<<USA-NCR095
Hoke>>,<<Hoke>>,<<USA-NCR093
Washington>>,<<Washington>>,<<USA-PEN125
Nelson>>,<<Nelson>>,<<USA-VRG125
Wayne>>,<<Wayne>>,<<USA-PEN127
Venango>>,<<Venango>>,<<USA-PEN121
Montgomery>>,<<Montgomery>>,<<USA-VRG121
Warren>>,<<Warren>>,<<USA-PEN123
Page>>,<<Page>>,<<USA-VRG139
Union>>,<<Union>>,<<USA-PEN119
Orange>>,<<Orange>>,<<USA-VRG137
Tioga>>,<<Tioga>>,<<USA-PEN117
Iredell>>,<<Iredell>>,<<USA-NCR097
Jackson>>,<<Jackson>>,<<USA-NCR099
Susquehanna>>,<<Susquehanna>>,<<USA-PEN115
Nottoway>>,<<Nottoway>>,<<USA-VRG135
Sullivan>>,<<Sullivan>>,<<USA-PEN113
Northumberland>>,<<Northumberland>>,<<USA-VRG133
Somerset>>,<<Somerset>>,<<USA-PEN111
Northampton>>,<<Northampton>>,<<USA-VRG131
Schuylkill>>,<<Schuylkill>>,<<USA-PEN107
Prince George>>,<<Prince George>>,<<USA-VRG149
Snyder>>,<<Snyder>>,<<USA-PEN109
Franklin>>,<<Franklin>>,<<USA-NCR069
Yuma>>,<<Yuma>>,<<USA-COL125
Weld>>,<<Weld>>,<<USA-COL123
Forsyth>>,<<Forsyth>>,<<USA-NCR067
Edgecombe>>,<<Edgecombe>>,<<USA-NCR065
Durham>>,<<Durham>>,<<USA-NCR063
Gates>>,<<Gates>>,<<USA-NCR073
Gaston>>,<<Gaston>>,<<USA-NCR071
Patrick>>,<<Patrick>>,<<USA-VRG141
Wilson>>,<<Wilson>>,<<USA-TNN189
Pittsylvania>>,<<Pittsylvania>>,<<USA-VRG143
Williamson>>,<<Williamson>>,<<USA-TNN187
Philadelphia>>,<<Philadelphia>>,<<USA-PEN101
White>>,<<White>>,<<USA-TNN185
Powhatan>>,<<Powhatan>>,<<USA-VRG145
Pike>>,<<Pike>>,<<USA-PEN103
Weakley>>,<<Weakley>>,<<USA-TNN183
Prince Edward>>,<<Prince Edward>>,<<USA-VRG147
Potter>>,<<Potter>>,<<USA-PEN105
Teller>>,<<Teller>>,<<USA-COL119
Richmond>>,<<Richmond>>,<<USA-VRG159
San Juan>>,<<San Juan>>,<<USA-COL111
Greene>>,<<Greene>>,<<USA-NCR079
San Miguel>>,<<San Miguel>>,<<USA-COL113
Graham>>,<<Graham>>,<<USA-NCR075
Sedgwick>>,<<Sedgwick>>,<<USA-COL115
Summit>>,<<Summit>>,<<USA-COL117
Granville>>,<<Granville>>,<<USA-NCR077
Guilford>>,<<Guilford>>,<<USA-NCR081
Halifax>>,<<Halifax>>,<<USA-NCR083
Washington>>,<<Washington>>,<<USA-COL121
Prince William>>,<<Prince William>>,<<USA-VRG153
Rappahannock>>,<<Rappahannock>>,<<USA-VRG157
Pulaski>>,<<Pulaski>>,<<USA-VRG155
Routt>>,<<Routt>>,<<USA-COL107
Clay>>,<<Clay>>,<<USA-NCR043
Chowan>>,<<Chowan>>,<<USA-NCR041
Rio Grande>>,<<Rio Grande>>,<<USA-COL105
Rio Blanco>>,<<Rio Blanco>>,<<USA-COL103
Columbus>>,<<Columbus>>,<<USA-NCR047
Cleveland>>,<<Cleveland>>,<<USA-NCR045
Pueblo>>,<<Pueblo>>,<<USA-COL101
Craven>>,<<Craven>>,<<USA-NCR049
Saguache>>,<<Saguache>>,<<USA-COL109
Cumberland>>,<<Cumberland>>,<<USA-NCR051
Currituck>>,<<Currituck>>,<<USA-NCR053
Dare>>,<<Dare>>,<<USA-NCR055
Davidson>>,<<Davidson>>,<<USA-NCR057
Davie>>,<<Davie>>,<<USA-NCR059
Duplin>>,<<Duplin>>,<<USA-NCR061
Cabarrus>>,<<Cabarrus>>,<<USA-NCR025
Burke>>,<<Burke>>,<<USA-NCR023
Buncombe>>,<<Buncombe>>,<<USA-NCR021
Wayne>>,<<Wayne>>,<<USA-OHI169
Lee>>,<<Lee>>,<<USA-VRG105
Loudoun>>,<<Loudoun>>,<<USA-VRG107
Louisa>>,<<Louisa>>,<<USA-VRG109
Warren>>,<<Warren>>,<<USA-OHI165
Camden>>,<<Camden>>,<<USA-NCR029
Washington>>,<<Washington>>,<<USA-OHI167
Caldwell>>,<<Caldwell>>,<<USA-NCR027
Williams>>,<<Williams>>,<<USA-OHI171
Wood>>,<<Wood>>,<<USA-OHI173
King William>>,<<King William>>,<<USA-VRG101
Lancaster>>,<<Lancaster>>,<<USA-VRG103
Catawba>>,<<Catawba>>,<<USA-NCR035
Chatham>>,<<Chatham>>,<<USA-NCR037
Carteret>>,<<Carteret>>,<<USA-NCR031
Caswell>>,<<Caswell>>,<<USA-NCR033
Mecklenburg>>,<<Mecklenburg>>,<<USA-VRG117
Mathews>>,<<Mathews>>,<<USA-VRG115
Cherokee>>,<<Cherokee>>,<<USA-NCR039
Wyandot>>,<<Wyandot>>,<<USA-OHI175
Middlesex>>,<<Middlesex>>,<<USA-VRG119
York>>,<<York>>,<<USA-PEN133
Wyoming>>,<<Wyoming>>,<<USA-PEN131
Madison>>,<<Madison>>,<<USA-VRG113
Lunenburg>>,<<Lunenburg>>,<<USA-VRG111
Stark>>,<<Stark>>,<<USA-OHI151
Worth>>,<<Worth>>,<<USA-MOS227
Scioto>>,<<Scioto>>,<<USA-OHI145
Webster>>,<<Webster>>,<<USA-MOS225
Sandusky>>,<<Sandusky>>,<<USA-OHI143
Wayne>>,<<Wayne>>,<<USA-MOS223
Shelby>>,<<Shelby>>,<<USA-OHI149
Washington>>,<<Washington>>,<<USA-MOS221
Seneca>>,<<Seneca>>,<<USA-OHI147
Wright>>,<<Wright>>,<<USA-MOS229
Bennington>>,<<Bennington>>,<<USA-VRM003
Addison>>,<<Addison>>,<<USA-VRM001
Van Wert>>,<<Van Wert>>,<<USA-OHI161
Vinton>>,<<Vinton>>,<<USA-OHI163
Summit>>,<<Summit>>,<<USA-OHI153
Essex>>,<<Essex>>,<<USA-VRM009
Trumbull>>,<<Trumbull>>,<<USA-OHI155
Chittenden>>,<<Chittenden>>,<<USA-VRM007
Tuscarawas>>,<<Tuscarawas>>,<<USA-OHI157
Caledonia>>,<<Caledonia>>,<<USA-VRM005
Union>>,<<Union>>,<<USA-OHI159
Churchill>>,<<Churchill>>,<<USA-NEV001
Clark>>,<<Clark>>,<<USA-NEV003
Douglas>>,<<Douglas>>,<<USA-NEV005
Elko>>,<<Elko>>,<<USA-NEV007
Franklin>>,<<Franklin>>,<<USA-VRM011
Grand Isle>>,<<Grand Isle>>,<<USA-VRM013
Scott>>,<<Scott>>,<<USA-MOS201
Lamoille>>,<<Lamoille>>,<<USA-VRM015
Perry>>,<<Perry>>,<<USA-OHI127
Paulding>>,<<Paulding>>,<<USA-OHI125
Orange>>,<<Orange>>,<<USA-VRM017
Shelby>>,<<Shelby>>,<<USA-MOS205
Ottawa>>,<<Ottawa>>,<<USA-OHI123
Orleans>>,<<Orleans>>,<<USA-VRM019
Shannon>>,<<Shannon>>,<<USA-MOS203
Noble>>,<<Noble>>,<<USA-OHI121
Esmeralda>>,<<Esmeralda>>,<<USA-NEV009
Stone>>,<<Stone>>,<<USA-MOS209
Stoddard>>,<<Stoddard>>,<<USA-MOS207
Pickaway>>,<<Pickaway>>,<<USA-OHI129
Rutland>>,<<Rutland>>,<<USA-VRM021
Ross>>,<<Ross>>,<<USA-OHI141
Windham>>,<<Windham>>,<<USA-VRM025
Washington>>,<<Washington>>,<<USA-VRM023
Preble>>,<<Preble>>,<<USA-OHI135
Putnam>>,<<Putnam>>,<<USA-OHI137
Windsor>>,<<Windsor>>,<<USA-VRM027
Sullivan>>,<<Sullivan>>,<<USA-MOS211
Pike>>,<<Pike>>,<<USA-OHI131
Taney>>,<<Taney>>,<<USA-MOS213
Portage>>,<<Portage>>,<<USA-OHI133
Texas>>,<<Texas>>,<<USA-MOS215
Vernon>>,<<Vernon>>,<<USA-MOS217
Warren>>,<<Warren>>,<<USA-MOS219
Richland>>,<<Richland>>,<<USA-OHI139
Scott>>,<<Scott>>,<<USA-VRG169
Russell>>,<<Russell>>,<<USA-VRG167
Rockingham>>,<<Rockingham>>,<<USA-VRG165
Rockbridge>>,<<Rockbridge>>,<<USA-VRG163
Roanoke>>,<<Roanoke>>,<<USA-VRG161
Benton>>,<<Benton>>,<<USA-IOW011
Miami>>,<<Miami>>,<<USA-OHI109
Adair>>,<<Adair>>,<<USA-IOW001
Adams>>,<<Adams>>,<<USA-IOW003
Mercer>>,<<Mercer>>,<<USA-OHI107
Allamakee>>,<<Allamakee>>,<<USA-IOW005
Appanoose>>,<<Appanoose>>,<<USA-IOW007
Audubon>>,<<Audubon>>,<<USA-IOW009
Marion>>,<<Marion>>,<<USA-OHI101
Meigs>>,<<Meigs>>,<<USA-OHI105
Medina>>,<<Medina>>,<<USA-OHI103
Spotsylvania>>,<<Spotsylvania>>,<<USA-VRG177
Stafford>>,<<Stafford>>,<<USA-VRG179
Smyth>>,<<Smyth>>,<<USA-VRG173
Southampton>>,<<Southampton>>,<<USA-VRG175
Shenandoah>>,<<Shenandoah>>,<<USA-VRG171
Buena Vista>>,<<Buena Vista>>,<<USA-IOW021
Boone>>,<<Boone>>,<<USA-IOW015
Morrow>>,<<Morrow>>,<<USA-OHI117
Black Hawk>>,<<Black Hawk>>,<<USA-IOW013
Muskingum>>,<<Muskingum>>,<<USA-OHI119
Buchanan>>,<<Buchanan>>,<<USA-IOW019
Bremer>>,<<Bremer>>,<<USA-IOW017
Monroe>>,<<Monroe>>,<<USA-OHI111
Montgomery>>,<<Montgomery>>,<<USA-OHI113
Morgan>>,<<Morgan>>,<<USA-OHI115
Warren>>,<<Warren>>,<<USA-VRG187
Tazewell>>,<<Tazewell>>,<<USA-VRG185
Cedar>>,<<Cedar>>,<<USA-IOW031
Cerro Gordo>>,<<Cerro Gordo>>,<<USA-IOW033
Sussex>>,<<Sussex>>,<<USA-VRG183
Surry>>,<<Surry>>,<<USA-VRG181
Carroll>>,<<Carroll>>,<<USA-IOW027
Cass>>,<<Cass>>,<<USA-IOW029
Butler>>,<<Butler>>,<<USA-IOW023
Calhoun>>,<<Calhoun>>,<<USA-IOW025
Wise>>,<<Wise>>,<<USA-VRG195
Wythe>>,<<Wythe>>,<<USA-VRG197
York>>,<<York>>,<<USA-VRG199
Clayton>>,<<Clayton>>,<<USA-IOW043
Clay>>,<<Clay>>,<<USA-IOW041
Washington>>,<<Washington>>,<<USA-VRG191
Westmoreland>>,<<Westmoreland>>,<<USA-VRG193
Clarke>>,<<Clarke>>,<<USA-IOW039
Chickasaw>>,<<Chickasaw>>,<<USA-IOW037
Cherokee>>,<<Cherokee>>,<<USA-IOW035
Wells>>,<<Wells>>,<<USA-NDA103
Ward>>,<<Ward>>,<<USA-NDA101
Williams>>,<<Williams>>,<<USA-NDA105
Lancaster>>,<<Lancaster>>,<<USA-PEN071
Lawrence>>,<<Lawrence>>,<<USA-PEN073
Polk>>,<<Polk>>,<<USA-TNN139
Pickett>>,<<Pickett>>,<<USA-TNN137
Lebanon>>,<<Lebanon>>,<<USA-PEN075
Perry>>,<<Perry>>,<<USA-TNN135
Lehigh>>,<<Lehigh>>,<<USA-PEN077
Overton>>,<<Overton>>,<<USA-TNN133
Luzerne>>,<<Luzerne>>,<<USA-PEN079
Obion>>,<<Obion>>,<<USA-TNN131
Searcy>>,<<Searcy>>,<<USA-ARK129
Brunswick>>,<<Brunswick>>,<<USA-NCR019
Bladen>>,<<Bladen>>,<<USA-NCR017
Scott>>,<<Scott>>,<<USA-ARK127
Bertie>>,<<Bertie>>,<<USA-NCR015
Saline>>,<<Saline>>,<<USA-ARK125
St. Francis>>,<<St. Francis>>,<<USA-ARK123
Beaufort>>,<<Beaufort>>,<<USA-NCR013
Randolph>>,<<Randolph>>,<<USA-ARK121
Avery>>,<<Avery>>,<<USA-NCR011
Lycoming>>,<<Lycoming>>,<<USA-PEN081
Morgan>>,<<Morgan>>,<<USA-TNN129
Montgomery>>,<<Montgomery>>,<<USA-TNN125
Mercer>>,<<Mercer>>,<<USA-PEN085
McKean>>,<<McKean>>,<<USA-PEN083
Moore>>,<<Moore>>,<<USA-TNN127
Monroe>>,<<Monroe>>,<<USA-PEN089
Meigs>>,<<Meigs>>,<<USA-TNN121
Monroe>>,<<Monroe>>,<<USA-TNN123
Mifflin>>,<<Mifflin>>,<<USA-PEN087
Ashe>>,<<Ashe>>,<<USA-NCR009
Union>>,<<Union>>,<<USA-ARK139
Alleghany>>,<<Alleghany>>,<<USA-NCR005
Anson>>,<<Anson>>,<<USA-NCR007
Alamance>>,<<Alamance>>,<<USA-NCR001
Sharp>>,<<Sharp>>,<<USA-ARK135
Alexander>>,<<Alexander>>,<<USA-NCR003
Stone>>,<<Stone>>,<<USA-ARK137
Sebastian>>,<<Sebastian>>,<<USA-ARK131
Sevier>>,<<Sevier>>,<<USA-ARK133
Morgan>>,<<Morgan>>,<<USA-COL087
Marshall>>,<<Marshall>>,<<USA-TNN117
Fayette>>,<<Fayette>>,<<USA-PEN051
Montrose>>,<<Montrose>>,<<USA-COL085
Marion>>,<<Marion>>,<<USA-TNN115
Forest>>,<<Forest>>,<<USA-PEN053
Montezuma>>,<<Montezuma>>,<<USA-COL083
Moffat>>,<<Moffat>>,<<USA-COL081
Maury>>,<<Maury>>,<<USA-TNN119
Greene>>,<<Greene>>,<<USA-PEN059
Franklin>>,<<Franklin>>,<<USA-PEN055
Madison>>,<<Madison>>,<<USA-TNN113
Macon>>,<<Macon>>,<<USA-TNN111
Fulton>>,<<Fulton>>,<<USA-PEN057
Yell>>,<<Yell>>,<<USA-ARK149
Washington>>,<<Washington>>,<<USA-ARK143
Van Buren>>,<<Van Buren>>,<<USA-ARK141
Woodruff>>,<<Woodruff>>,<<USA-ARK147
Mineral>>,<<Mineral>>,<<USA-COL079
White>>,<<White>>,<<USA-ARK145
Indiana>>,<<Indiana>>,<<USA-PEN063
Lincoln>>,<<Lincoln>>,<<USA-TNN103
Pitkin>>,<<Pitkin>>,<<USA-COL097
Huntingdon>>,<<Huntingdon>>,<<USA-PEN061
Loudon>>,<<Loudon>>,<<USA-TNN105
Prowers>>,<<Prowers>>,<<USA-COL099
McMinn>>,<<McMinn>>,<<USA-TNN107
Park>>,<<Park>>,<<USA-COL093
McNairy>>,<<McNairy>>,<<USA-TNN109
Phillips>>,<<Phillips>>,<<USA-COL095
Lackawanna>>,<<Lackawanna>>,<<USA-PEN069
Ouray>>,<<Ouray>>,<<USA-COL091
Juniata>>,<<Juniata>>,<<USA-PEN067
Jefferson>>,<<Jefferson>>,<<USA-PEN065
Lewis>>,<<Lewis>>,<<USA-TNN101
Otero>>,<<Otero>>,<<USA-COL089
Washington>>,<<Washington>>,<<USA-TNN179
Warren>>,<<Warren>>,<<USA-TNN177
Van Buren>>,<<Van Buren>>,<<USA-TNN175
Union>>,<<Union>>,<<USA-TNN173
Kiowa>>,<<Kiowa>>,<<USA-COL061
Lake>>,<<Lake>>,<<USA-COL065
Kit Carson>>,<<Kit Carson>>,<<USA-COL063
Jefferson>>,<<Jefferson>>,<<USA-COL059
Jackson>>,<<Jackson>>,<<USA-COL057
Wayne>>,<<Wayne>>,<<USA-TNN181
Sumner>>,<<Sumner>>,<<USA-TNN165
Tipton>>,<<Tipton>>,<<USA-TNN167
Stewart>>,<<Stewart>>,<<USA-TNN161
Sullivan>>,<<Sullivan>>,<<USA-TNN163
Las Animas>>,<<Las Animas>>,<<USA-COL071
Lincoln>>,<<Lincoln>>,<<USA-COL073
Logan>>,<<Logan>>,<<USA-COL075
Trousdale>>,<<Trousdale>>,<<USA-TNN169
Mesa>>,<<Mesa>>,<<USA-COL077
La Plata>>,<<La Plata>>,<<USA-COL067
Larimer>>,<<Larimer>>,<<USA-COL069
Unicoi>>,<<Unicoi>>,<<USA-TNN171
Sequatchie>>,<<Sequatchie>>,<<USA-TNN153
Scott>>,<<Scott>>,<<USA-TNN151
Shelby>>,<<Shelby>>,<<USA-TNN157
Perry>>,<<Perry>>,<<USA-PEN099
Sevier>>,<<Sevier>>,<<USA-TNN155
Northampton>>,<<Northampton>>,<<USA-PEN095
Fremont>>,<<Fremont>>,<<USA-COL043
Northumberland>>,<<Northumberland>>,<<USA-PEN097
Smith>>,<<Smith>>,<<USA-TNN159
El Paso>>,<<El Paso>>,<<USA-COL041
Montgomery>>,<<Montgomery>>,<<USA-PEN091
Montour>>,<<Montour>>,<<USA-PEN093
Elbert>>,<<Elbert>>,<<USA-COL039
Ouachita>>,<<Ouachita>>,<<USA-ARK103
Eagle>>,<<Eagle>>,<<USA-COL037
Newton>>,<<Newton>>,<<USA-ARK101
Douglas>>,<<Douglas>>,<<USA-COL035
Phillips>>,<<Phillips>>,<<USA-ARK107
Perry>>,<<Perry>>,<<USA-ARK105
Pike>>,<<Pike>>,<<USA-ARK109
Putnam>>,<<Putnam>>,<<USA-TNN141
Rhea>>,<<Rhea>>,<<USA-TNN143
Roane>>,<<Roane>>,<<USA-TNN145
Hinsdale>>,<<Hinsdale>>,<<USA-COL053
Robertson>>,<<Robertson>>,<<USA-TNN147
Huerfano>>,<<Huerfano>>,<<USA-COL055
Rutherford>>,<<Rutherford>>,<<USA-TNN149
Gunnison>>,<<Gunnison>>,<<USA-COL051
Grand>>,<<Grand>>,<<USA-COL049
Poinsett>>,<<Poinsett>>,<<USA-ARK111
Garfield>>,<<Garfield>>,<<USA-COL045
Polk>>,<<Polk>>,<<USA-ARK113
Gilpin>>,<<Gilpin>>,<<USA-COL047
Pope>>,<<Pope>>,<<USA-ARK115
Prairie>>,<<Prairie>>,<<USA-ARK117
Pulaski>>,<<Pulaski>>,<<USA-ARK119
Alamosa>>,<<Alamosa>>,<<USA-COL003
Rolette>>,<<Rolette>>,<<USA-NDA079
Adams>>,<<Adams>>,<<USA-COL001
Renville>>,<<Renville>>,<<USA-NDA075
Archuleta>>,<<Archuleta>>,<<USA-COL007
Arapahoe>>,<<Arapahoe>>,<<USA-COL005
Richland>>,<<Richland>>,<<USA-NDA077
Buchanan>>,<<Buchanan>>,<<USA-VRG027
Platte>>,<<Platte>>,<<USA-MOS165
Buckingham>>,<<Buckingham>>,<<USA-VRG029
Baca>>,<<Baca>>,<<USA-COL009
Polk>>,<<Polk>>,<<USA-MOS167
Pulaski>>,<<Pulaski>>,<<USA-MOS169
Bland>>,<<Bland>>,<<USA-VRG021
Putnam>>,<<Putnam>>,<<USA-MOS171
Florence>>,<<Florence>>,<<USA-SCR041
Botetourt>>,<<Botetourt>>,<<USA-VRG023
Georgetown>>,<<Georgetown>>,<<USA-SCR043
Ralls>>,<<Ralls>>,<<USA-MOS173
Greenville>>,<<Greenville>>,<<USA-SCR045
Brunswick>>,<<Brunswick>>,<<USA-VRG025
